"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.796638431E1,1.619430184E-1,9.674324036E0,4.376243353E-1,9.685571028E0
4.797133234E1,3.785402775E-1,1.018002892E1,4.253553152E-1,1.019594079E1
4.797628030E1,5.220109224E-1,1.055812168E1,5.806747675E-1,1.058695480E1
4.798122827E1,6.015934944E-1,1.076573277E1,6.704944372E-1,1.080335501E1
4.798617624E1,5.357412100E-1,1.070025730E1,6.262741089E-1,1.073194969E1
4.799112421E1,4.664547145E-1,1.053183937E1,5.250868797E-1,1.055523267E1
4.799607218E1,3.796986639E-1,1.025584984E1,4.945893884E-1,1.027478689E1
4.800102020E1,1.743255854E-1,9.784022331E0,4.003693163E-1,9.793762197E0
4.800596817E1,-2.370351404E-1,9.303171158E0,9.393464029E-2,9.306664438E0
4.801091614E1,-6.482657194E-1,8.995072365E0,-3.109009564E-1,9.023759455E0
4.801586411E1,-8.565419912E-1,8.830832481E0,-6.590151191E-1,8.896716665E0
4.802081207E1,-9.988498688E-1,8.755270958E0,-1.131222725E0,8.884375918E0
4.802576004E1,-1.101919889E0,8.768242836E0,-1.750226974E0,9.008862544E0
4.803070806E1,-1.144446969E0,8.850440979E0,-2.407503605E0,9.243167098E0
4.803565603E1,-1.088274360E0,8.989716530E0,-3.134324074E0,9.582449153E0
4.804060400E1,-9.621000290E-1,9.269551277E0,-3.962355852E0,1.012672115E1
4.804555197E1,-7.465632558E-1,9.670481682E0,-4.731606007E0,1.079183340E1
4.805049994E1,-4.539493322E-1,1.013002777E1,-5.334163189E0,1.145761012E1
4.805544791E1,1.325187087E-2,1.064317894E1,-5.632917881E0,1.204189343E1
4.806039593E1,5.943548083E-1,1.120019722E1,-5.654386520E0,1.256064339E1
4.806534390E1,1.118993521E0,1.170052719E1,-5.342876911E0,1.291126705E1
4.807029187E1,1.511112571E0,1.206060600E1,-4.667636395E0,1.302031136E1
4.807523984E1,1.623557568E0,1.218998528E1,-3.441130161E0,1.277000615E1
4.808018780E1,1.500893474E0,1.205811119E1,-1.914326668E0,1.230103139E1
4.808513577E1,1.187308550E0,1.172543335E1,-3.576320410E-1,1.179081802E1
4.809008379E1,8.518454432E-1,1.124030018E1,1.037129760E0,1.132014253E1
4.809503176E1,4.306054711E-1,1.063646698E1,2.189920425E0,1.086810022E1
4.809997973E1,2.986830473E-2,1.007443619E1,2.991358995E0,1.050920479E1
4.810492770E1,-5.198375583E-1,9.542185783E0,3.758806944E0,1.026899071E1
4.810987567E1,-9.727259874E-1,9.037224770E0,4.667778969E0,1.021791505E1
4.811482364E1,-1.286547422E0,8.688489914E0,5.179142952E0,1.019649856E1
4.811977166E1,-1.422465086E0,8.462045670E0,5.268729687E0,1.006921727E1
4.812471963E1,-1.565530539E0,8.364812851E0,5.126460552E0,9.934866768E0
4.812966760E1,-1.789994955E0,8.422810555E0,4.865865707E0,9.890625292E0
4.813461556E1,-2.133738041E0,8.461338043E0,4.517871857E0,9.826405529E0
4.813956353E1,-2.488476992E0,8.430215836E0,4.022891521E0,9.666680556E0
4.814451155E1,-2.770321608E0,8.415580750E0,3.450658560E0,9.508087382E0
4.814945952E1,-2.935917377E0,8.431778908E0,2.738999844E0,9.338984235E0
4.815440749E1,-3.002053976E0,8.517014503E0,2.000512362E0,9.249535871E0
4.815935546E1,-2.959318399E0,8.594644547E0,1.287962794E0,9.180649674E0
4.816430343E1,-2.743416548E0,8.693361282E0,6.107450724E-1,9.136403794E0
4.816925140E1,-2.466916084E0,8.767682076E0,3.580665588E-2,9.108194446E0
4.817419942E1,-2.082223654E0,8.810502052E0,-4.086973667E-1,9.062429878E0
4.817914739E1,-1.627992392E0,8.838523865E0,-7.633323669E-1,9.019564271E0
4.818409536E1,-1.195119858E0,8.916384697E0,-9.568982124E-1,9.046871378E0
4.818904332E1,-7.622056603E-1,8.950700760E0,-1.080185056E0,9.047806437E0
4.819399129E1,-1.956956089E-1,8.955715179E0,-1.498494506E0,9.082324423E0
4.819893931E1,2.367097139E-1,8.953170776E0,-1.858581305E0,9.147110085E0
4.820388728E1,4.182806611E-1,8.924255371E0,-1.908504725E0,9.135627123E0
4.820883525E1,4.953291416E-1,8.817126274E0,-1.781052709E0,9.008840960E0
4.821378322E1,5.014776587E-1,8.797705650E0,-1.738177538E0,8.981779651E0
4.821873119E1,8.031321168E-1,8.455390930E0,-4.794709682E-1,8.506970635E0
4.822367916E1,1.027859092E0,8.190091133E0,2.623144388E-1,8.258504462E0
4.822862718E1,1.362469912E0,7.781119347E0,7.347699404E-1,7.933601289E0
4.823357515E1,2.100985289E0,7.065095425E0,1.188298225E0,7.466040799E0
4.823852312E1,3.150059938E0,5.716100216E0,2.253293991E0,6.904637073E0
4.824347108E1,4.380104542E0,3.549839973E0,3.609313250E0,6.694312643E0
4.824841905E1,5.743468285E0,9.968175888E-1,4.127840996E0,7.142838688E0
4.825336702E1,6.690787792E0,-1.517758369E0,4.326339722E0,8.110946131E0
4.825831504E1,7.407664776E0,-4.248569489E0,3.294556856E0,9.153029280E0
4.826326301E1,8.582967758E0,-7.770699501E0,7.016862631E-1,1.159928747E1
4.826821098E1,1.032063961E1,-1.265519810E1,-2.509434223E0,1.652170999E1
4.827315895E1,1.189037418E1,-1.982727623E1,-5.110609055E0,2.367741975E1
4.827810692E1,1.327252769E1,-2.999502945E1,-6.679955482E0,3.347362526E1
4.828305489E1,1.365166855E1,-4.192172241E1,-9.793717384E0,4.516321251E1
4.828800291E1,8.519630432E0,-4.851725769E1,-1.591206169E1,5.176583916E1
4.829295088E1,-2.334362745E0,-4.541841125E1,-2.417576790E1,5.150484525E1
4.829789885E1,-8.931188583E0,-3.725838089E1,-2.817954636E1,4.756090736E1
4.830284681E1,-9.791848183E0,-2.996439552E1,-2.426669312E1,3.978212770E1
4.830779478E1,-7.072800636E0,-2.680409622E1,-1.611548805E1,3.206544929E1
4.831274275E1,-3.690201283E0,-2.532350922E1,-7.682231903E0,2.671917648E1
4.831769077E1,-1.043222785E0,-2.378637695E1,-8.041853905E-1,2.382282008E1
4.832263874E1,4.045075178E-1,-2.200505638E1,3.117288113E0,2.222844164E1
4.832758671E1,7.411912680E-1,-2.005371094E1,4.389878750E0,2.054195030E1
4.833253468E1,7.188199759E-1,-1.873715973E1,3.681081533E0,1.910885183E1
4.833748265E1,-9.661221504E-2,-1.867798233E1,1.436461568E0,1.873338677E1
4.834243062E1,-8.105416894E-1,-1.935616302E1,-1.069042921E0,1.940259977E1
4.834737864E1,-8.341435790E-1,-1.992051697E1,-2.773770571E0,2.012999242E1
4.835232661E1,-1.054078341E-1,-1.985875130E1,-3.643846989E0,2.019056054E1
4.835727457E1,1.074079633E0,-1.906230354E1,-3.939185619E0,1.949467227E1
4.836222254E1,2.270514488E0,-1.823377419E1,-3.935397625E0,1.879130415E1
4.836717051E1,3.376813173E0,-1.693003082E1,-3.946162939E0,1.770878349E1
4.837211853E1,4.072558403E0,-1.531383228E1,-4.086925983E0,1.636466178E1
4.837706650E1,4.650842667E0,-1.355696201E1,-4.269505501E0,1.495494011E1
4.838201447E1,5.148786545E0,-1.157938385E1,-4.542095184E0,1.346190038E1
4.838696244E1,5.601110458E0,-9.214604378E0,-4.480781555E0,1.167727603E1
4.839191041E1,5.710232258E0,-6.671518326E0,-3.891086578E0,9.605022851E0
4.839685838E1,5.267901897E0,-4.292311668E0,-2.974688053E0,7.417782612E0
4.840180635E1,4.356818199E0,-2.218094826E0,-1.830488801E0,5.220392584E0
4.840675437E1,3.244896889E0,-3.890028000E-1,-7.696864605E-1,3.357543186E0
4.841170234E1,1.926683187E0,1.326492310E0,-1.911947727E-1,2.346965145E0
4.841665030E1,5.508012176E-1,2.849539280E0,-2.666237950E-1,2.914505848E0
4.842159827E1,-8.266609907E-1,4.080314636E0,-4.709177017E-1,4.189761259E0
4.842654624E1,-1.793166876E0,5.409405231E0,-1.918033361E-1,5.702096187E0
4.843149426E1,-2.397558928E0,6.743890762E0,5.361670256E-2,7.157599191E0
4.843644223E1,-3.013255596E0,7.881113052E0,1.139950752E-1,8.438284607E0
4.844139020E1,-3.561821222E0,8.860179901E0,4.308840632E-1,9.559028161E0
4.844633817E1,-4.093037128E0,9.414019585E0,1.031892061E0,1.031704991E1
4.845128614E1,-4.200174332E0,9.134640694E0,1.637825251E0,1.018653997E1
4.845623411E1,-3.657460690E0,8.611477852E0,1.954460979E0,9.557954133E0
4.846118213E1,-2.671710014E0,8.334989548E0,1.690535545E0,8.914482351E0
4.846613010E1,-1.722569108E0,8.443555832E0,1.329158545E0,8.719377378E0
4.847107806E1,-1.020624638E0,8.613980293E0,1.010384917E0,8.732880901E0
4.847602603E1,-5.801779032E-1,8.686069489E0,8.850485086E-1,8.750298305E0
4.848097400E1,-5.594571829E-1,8.676717758E0,8.550289869E-1,8.736675453E0
4.848592202E1,2.853959799E-2,8.801201820E0,1.300967097E0,8.896880542E0
4.849086999E1,3.039677739E-1,8.966021538E0,1.567025542E0,9.107003221E0
4.849581796E1,5.797684193E-1,9.032407761E0,1.885858893E0,9.245376420E0
4.850076593E1,8.195997477E-1,8.981324196E0,2.196304083E0,9.282223854E0
4.850571390E1,8.894627690E-1,8.757906914E0,2.370665312E0,9.116585520E0
4.851066187E1,1.031017303E0,8.467566490E0,2.489922762E0,8.886078680E0
4.851560989E1,1.003231525E0,8.084124565E0,2.368993282E0,8.483612005E0
4.852055786E1,7.590629458E-1,7.677127361E0,1.867495298E0,7.937379906E0
4.852550582E1,4.500504136E-1,7.464340210E0,7.772428393E-1,7.518179738E0
4.853045379E1,1.360138059E-1,7.584312916E0,-5.895688534E-1,7.608409400E0
4.853540176E1,-2.358527184E-1,8.008021355E0,-1.804072261E0,8.212107479E0
4.854034973E1,-5.651978254E-1,8.565308571E0,-2.669852018E0,8.989553342E0
4.854529775E1,-8.065918684E-1,9.114902496E0,-3.353421211E0,9.745638603E0
4.855024572E1,-9.412871003E-1,9.637530327E0,-3.960833549E0,1.046213241E1
4.855519369E1,-9.220053554E-1,1.024301529E1,-4.566214085E0,1.125254492E1
4.856014166E1,-6.660050154E-1,1.096206284E1,-5.204596519E0,1.215311521E1
4.856508963E1,-1.480925381E-1,1.171772480E1,-5.822077274E0,1.308524320E1
4.857003765E1,4.945294261E-1,1.236381817E1,-6.389128685E0,1.392585812E1
4.857498562E1,1.143858433E0,1.294083405E1,-7.037773609E0,1.477510932E1
4.857993359E1,1.939899087E0,1.353948212E1,-7.582082748E0,1.563869442E1
4.858488155E1,2.612894535E0,1.399482536E1,-7.240666389E0,1.597215091E1
4.858982952E1,2.671932936E0,1.394633484E1,-5.615431309E0,1.526998853E1
4.859477754E1,2.342670679E0,1.345738316E1,-3.543963194E0,1.411201412E1
4.859972551E1,1.854073048E0,1.268445396E1,-1.389899015E0,1.289437003E1
4.860467348E1,1.308596849E0,1.171446991E1,7.095687389E-1,1.180867134E1
4.860962145E1,6.738062501E-1,1.063882828E1,2.707308531E0,1.099855452E1
4.861456942E1,5.524069071E-2,9.629959106E0,4.547064781E0,1.064964610E1
4.861951739E1,-3.562459648E-1,8.776132584E0,6.066503525E0,1.067473088E1
4.862446541E1,-6.558076143E-1,8.182087898E0,7.100948811E0,1.085357637E1
4.862941338E1,-8.684706688E-1,7.828011990E0,7.565655708E0,1.092113361E1
4.863436134E1,-1.041088462E0,7.691730022E0,7.590493202E0,1.085643417E1
4.863930931E1,-1.284347296E0,7.712947369E0,7.364123344E0,1.074101567E1
4.864425728E1,-1.644247770E0,7.817175865E0,6.775162697E0,1.047447463E1
4.864920530E1,-2.081427574E0,7.975646019E0,5.915082455E0,1.014551480E1
4.865415327E1,-2.640269756E0,8.001854897E0,4.834185600E0,9.714425181E0
4.865910124E1,-3.157179356E0,7.996520996E0,3.720961094E0,9.367906969E0
4.866404921E1,-3.574033737E0,8.014773369E0,2.658730030E0,9.169468615E0
4.866899718E1,-3.909464121E0,8.090198517E0,1.637091517E0,9.133197161E0
4.867394520E1,-4.106061459E0,8.239486694E0,6.677721739E-1,9.230102999E0
4.867889317E1,-4.097256184E0,8.364375114E0,-2.916553020E-1,9.318548283E0
4.868384114E1,-3.983571053E0,8.498311043E0,-1.236093998E0,9.466681429E0
4.868878911E1,-3.815089464E0,8.590953827E0,-1.846874118E0,9.579683673E0
4.869373707E1,-3.705874681E0,8.606765747E0,-1.905940056E0,9.562558825E0
4.869868504E1,-3.579276085E0,8.620137215E0,-1.429400921E0,9.442519255E0
4.870363306E1,-3.241945744E0,8.741173744E0,-8.778147697E-1,9.364234587E0
4.870858103E1,-2.789767027E0,8.910078049E0,-5.339614153E-1,9.351866428E0
4.871352900E1,-2.466671944E0,9.084011078E0,-2.290282249E-1,9.415741164E0
4.871847697E1,-2.304985523E0,9.186941147E0,2.599663734E-1,9.475253475E0
4.872342494E1,-2.225734711E0,9.209728241E0,9.432929754E-1,9.521701051E0
4.872837296E1,-2.027916431E0,9.238511086E0,1.347786665E0,9.554007590E0
4.873332093E1,-1.453010559E0,9.306106567E0,1.141522884E0,9.487778118E0
4.873826890E1,-4.909274280E-1,9.416520119E0,3.750578165E-1,9.436764766E0
4.874321687E1,8.826345801E-1,9.583312988E0,-7.529017925E-1,9.653278860E0
4.874816484E1,2.518631697E0,9.634204865E0,-1.838581324E0,1.012629203E1
4.875311280E1,4.086839676E0,9.306834221E0,-2.473040819E0,1.046113534E1
4.875806082E1,5.685529232E0,8.537870407E0,-2.389907122E0,1.053243228E1
4.876300879E1,7.095951080E0,6.931248665E0,-1.545438766E0,1.003907918E1
4.876795676E1,7.995531082E0,3.967821598E0,-6.388626099E-1,8.948758068E0
4.877290473E1,8.779303551E0,-1.378908157E-1,-6.023292542E-1,8.801021829E0
4.877785270E1,9.375215530E0,-4.226975441E0,-1.102827311E0,1.034302740E1
4.878280072E1,9.861874580E0,-7.889498711E0,-2.393878222E0,1.285423716E1
4.878774869E1,1.042392063E1,-1.191011143E1,-3.558533192E0,1.622257791E1
4.879269666E1,1.111565018E1,-1.699418259E1,-3.414057970E0,2.059164181E1
4.879764463E1,1.117751884E1,-2.373552895E1,-3.312051535E0,2.644393971E1
4.880259260E1,1.174278831E1,-3.245882034E1,-6.536245346E0,3.513104893E1
4.880754056E1,1.261835861E1,-4.181892395E1,-1.276277733E1,4.550751432E1
4.881248859E1,9.140120506E0,-4.859372711E1,-2.247705078E1,5.431491443E1
4.881743655E1,-8.640291691E-1,-4.747804642E1,-3.283591080E1,5.773307956E1
4.882238452E1,-1.121968842E1,-4.166307449E1,-3.281080246E1,5.420555269E1
4.882733249E1,-1.589535046E1,-3.571819305E1,-2.244987297E1,4.508268268E1
4.883228046E1,-1.411552811E1,-3.109312057E1,-1.090095711E1,3.584495985E1
4.883722843E1,-8.772064209E0,-2.742049789E1,-5.836217403E-1,2.879537167E1
4.884217645E1,-3.550198555E0,-2.360581589E1,7.810941696E0,2.511671284E1
4.884712442E1,6.697925329E-1,-1.959900284E1,1.175635529E1,2.286441392E1
4.885207239E1,3.214047670E0,-1.585201740E1,1.209289551E1,2.019541235E1
4.885702036E1,3.923769474E0,-1.312548256E1,1.081554985E1,1.745423667E1
4.886196832E1,3.525666237E0,-1.168541336E1,8.179468155E0,1.469295434E1
4.886691629E1,2.699306488E0,-1.150756741E1,5.453742027E0,1.301743697E1
4.887186431E1,2.070744991E0,-1.183750439E1,3.346268177E0,1.247445412E1
4.887681228E1,2.222633123E0,-1.243575764E1,1.663450003E0,1.274186925E1
4.888176025E1,3.352558851E0,-1.294537163E1,-1.131007671E-1,1.337292373E1
4.888670822E1,4.902063847E0,-1.308308411E1,-2.299764395E0,1.415931623E1
4.889165619E1,6.409234047E0,-1.279158211E1,-4.885686874E0,1.511862395E1
4.889660421E1,7.704574585E0,-1.227250862E1,-7.215066910E0,1.618740646E1
4.890155218E1,8.420996666E0,-1.181735897E1,-8.930556297E0,1.703872042E1
4.890650015E1,8.323225021E0,-1.131031132E1,-9.484833717E0,1.694583393E1
4.891144812E1,7.384411812E0,-1.071872902E1,-8.888532639E0,1.576155773E1
4.891639608E1,5.719029903E0,-1.012387371E1,-7.434059143E0,1.380091871E1
4.892134405E1,3.641217709E0,-9.310330391E0,-5.311766624E0,1.132058228E1
4.892629207E1,1.550263166E0,-8.412167549E0,-2.690354347E0,8.966932880E0
4.893124004E1,-1.392629147E-1,-7.266923904E0,-1.711547375E-1,7.270273113E0
4.893618801E1,-1.441533327E0,-5.621563911E0,1.982759953E0,6.132808180E0
4.894113598E1,-2.350487471E0,-3.656393051E0,2.964139938E0,5.261190651E0
4.894608395E1,-3.050398827E0,-1.642037392E0,2.746054173E0,4.420637207E0
4.895103192E1,-3.590636730E0,1.037998199E-1,2.411682367E0,4.326622051E0
4.895597994E1,-3.894378662E0,1.658444405E0,2.184903145E0,4.763446731E0
4.896092791E1,-3.591060162E0,3.173044682E0,1.661794901E0,5.072029961E0
4.896587588E1,-3.029215097E0,4.672010899E0,7.941883802E-1,5.624461319E0
4.897082385E1,-2.426749706E0,5.840093136E0,-3.770979643E-1,6.335456167E0
4.897577181E1,-1.725228786E0,6.615841389E0,-1.900742769E0,7.096378987E0
4.898071984E1,-1.056463838E0,7.114937305E0,-3.129323244E0,7.844176991E0
4.898566780E1,-4.950425625E-1,7.543564796E0,-3.851581097E0,8.484404158E0
4.899061577E1,1.395356655E-2,8.016761780E0,-4.040781498E0,8.977559760E0
4.899556374E1,3.157021403E-1,8.730499268E0,-3.880586386E0,9.559301020E0
4.900051171E1,5.347929001E-1,9.641312599E0,-3.642637968E0,1.032035481E1
4.900545973E1,7.007033229E-1,1.065803051E1,-3.352128744E0,1.119470261E1
4.901040770E1,6.617673039E-1,1.164181137E1,-2.890122890E0,1.201343075E1
4.901535567E1,4.754415154E-1,1.239669895E1,-2.108326435E0,1.258368904E1
4.902030364E1,1.613157988E-1,1.293978977E1,-1.020255804E0,1.298095158E1
4.902525161E1,-2.586477995E-1,1.330487442E1,8.130289614E-2,1.330763661E1
4.903019963E1,-6.143957376E-1,1.341806889E1,1.122291565E0,1.347893145E1
4.903514760E1,-9.218404293E-1,1.320802975E1,1.896569014E0,1.337530611E1
4.904009556E1,-1.282875061E0,1.268243313E1,2.484532595E0,1.298702355E1
4.904504353E1,-1.682576895E0,1.191346645E1,2.957859755E0,1.238994279E1
4.904999150E1,-1.969471455E0,1.109759426E1,3.022879601E0,1.166932806E1
4.905493947E1,-2.323864460E0,1.035676765E1,2.377763271E0,1.087734988E1
4.905988749E1,-2.430811882E0,9.903623581E0,1.566534877E0,1.031720107E1
4.906483546E1,-2.366300106E0,9.634806633E0,8.388353586E-1,9.956531515E0
4.906978343E1,-2.247667789E0,9.444793701E0,-3.498391807E-2,9.708623096E0
4.907473140E1,-2.118058681E0,9.295103073E0,-1.031116843E0,9.588968436E0
4.907967942E1,-1.964107752E0,9.149781227E0,-2.020342827E0,9.573818512E0
4.908462739E1,-1.737735033E0,9.068475723E0,-2.925522804E0,9.685848371E0
4.908957536E1,-1.237383604E0,9.077362061E0,-3.629359961E0,9.854028308E0
4.909452332E1,-5.754919052E-1,9.133290291E0,-4.058796406E0,1.001109438E1
4.909947129E1,8.552861214E-2,9.255433083E0,-4.312901497E0,1.021134056E1
4.910441926E1,7.055059075E-1,9.474954605E0,-4.377321720E0,1.046104435E1
4.910936728E1,1.134304404E0,9.760883331E0,-4.108608723E0,1.065092275E1
4.911431525E1,1.327066660E0,1.006075764E1,-3.465405941E0,1.072329187E1
4.911926322E1,1.355030894E0,1.029808807E1,-2.412409067E0,1.066332238E1
4.912421119E1,1.321050406E0,1.043713474E1,-1.248471379E0,1.059422657E1
4.912915916E1,1.191094041E0,1.045879364E1,-2.091217637E-1,1.052847574E1
4.913410718E1,1.176369190E0,1.043973923E1,-1.609310508E-1,1.050704042E1
4.913905515E1,3.970656395E-1,1.017196655E1,1.753301978E0,1.032959982E1
4.914400312E1,-7.712912560E-2,9.875698090E0,2.744066954E0,1.025013488E1
4.914895108E1,-4.189187288E-1,9.615360260E0,3.478724957E0,1.023387381E1
4.915389905E1,-7.151117325E-1,9.460199356E0,3.900010347E0,1.025752589E1
4.915884702E1,-9.708947539E-1,9.345383644E0,4.133406162E0,1.026469087E1
4.916379504E1,-1.243973970E0,9.297147751E0,4.207510948E0,1.028044629E1
4.916874301E1,-1.574288487E0,9.193507195E0,4.070045471E0,1.017665116E1
4.917369098E1,-1.961063862E0,9.063323975E0,3.740134478E0,9.998910883E0
4.917863895E1,-2.296067238E0,8.885174751E0,3.308773518E0,9.755318412E0
4.918358692E1,-2.641212702E0,8.742883682E0,2.816399097E0,9.557516597E0
4.918853494E1,-2.940715075E0,8.617368698E0,2.322845697E0,9.396938893E0
4.919348291E1,-3.165656090E0,8.542236328E0,1.860797167E0,9.298050659E0
4.919843088E1,-3.164937019E0,8.522315979E0,1.912988901E0,9.290114236E0
4.920337884E1,-3.457656622E0,8.452455521E0,1.026726484E0,9.189861855E0
4.920832681E1,-3.431611538E0,8.509698868E0,7.044424415E-1,9.202563323E0
4.921327484E1,-3.240879536E0,8.617309570E0,4.217598438E-1,9.216246837E0
4.921822280E1,-2.900823832E0,8.787237167E0,2.567943335E-1,9.257227407E0
4.922317077E1,-2.574683189E0,8.907024384E0,3.048964739E-1,9.276693309E0
4.922811874E1,-2.315658092E0,9.015052795E0,4.576852322E-1,9.318955149E0
4.923306671E1,-2.054851055E0,9.075581551E0,6.689345837E-1,9.329312237E0
4.923801473E1,-1.830936193E0,9.172315598E0,8.096538782E-1,9.388250112E0
4.924296270E1,-1.661318064E0,9.178377151E0,8.013174534E-1,9.361874519E0
4.924791067E1,-1.438980341E0,9.081544876E0,5.309118032E-1,9.210156845E0
4.925285864E1,-1.196409702E0,8.907868385E0,-3.362607956E-2,8.987916670E0
4.925780661E1,-9.717166424E-1,8.702432632E0,-8.659369946E-1,8.799228025E0
4.926275463E1,-9.188600779E-1,8.484124184E0,-1.927928925E0,8.748804315E0
4.926770260E1,-9.574717879E-1,8.109874725E0,-2.877369881E0,8.658295312E0
4.927265056E1,-8.877428770E-1,7.484567642E0,-3.433265686E0,8.282158745E0
4.927759853E1,-8.899486065E-2,6.505617142E0,-3.274791718E0,7.283902476E0
4.928254650E1,1.701634765E0,5.189625740E0,-2.475505114E0,5.996324021E0
4.928749452E1,3.734405756E0,3.358693600E0,-1.335742950E0,5.197193308E0
4.929244249E1,5.828708172E0,1.021081924E0,-7.545933723E-1,5.965388370E0
4.929739046E1,7.863275051E0,-1.711657524E0,-1.024689198E0,8.112388918E0
4.930233843E1,9.516126633E0,-4.719758034E0,-1.867005825E0,1.078510513E1
4.930728640E1,1.008534527E1,-8.198934555E0,-3.171477079E0,1.337890070E1
4.931223437E1,9.875554085E0,-1.252192211E1,-5.355714798E0,1.682286488E1
4.931718239E1,9.310286522E0,-1.843507767E1,-1.131030464E1,2.354690032E1
4.932213036E1,8.068419456E0,-2.617683411E1,-2.105875778E1,3.455137212E1
4.932707832E1,7.484797001E0,-3.561780548E1,-2.649487686E1,4.501809362E1
4.933202629E1,6.152494431E0,-4.581807327E1,-2.382317352E1,5.200665941E1
4.933697426E1,1.233556271E-1,-5.112149811E1,-1.842487335E1,5.434058100E1
4.934192223E1,-1.122234154E1,-4.673266220E1,-1.422907066E1,5.012333905E1
4.934687025E1,-1.617009544E1,-3.854220200E1,-1.005251503E1,4.298867734E1
4.935181822E1,-1.320088959E1,-2.930600357E1,-4.675837040E0,3.248028299E1
4.935676619E1,-7.684421062E0,-2.158568573E1,2.595000744E0,2.305918872E1
4.936171416E1,-1.596722126E0,-1.569058704E1,8.332019806E0,1.783722505E1
4.936666213E1,3.924451828E0,-1.139317799E1,1.023441219E1,1.580977608E1
4.937161015E1,8.045333862E0,-8.420245171E0,9.038934708E0,1.474212557E1
4.937655812E1,8.975403786E0,-6.879058838E0,5.559396744E0,1.260104027E1
4.938150609E1,7.056468010E0,-7.175014496E0,2.717032433E-1,1.006719407E1
4.938645405E1,3.369520426E0,-9.700208664E0,-5.228085518E0,1.152304622E1
4.939140202E1,6.790912151E-2,-1.367880154E1,-8.948074341E0,1.634571068E1
4.939635004E1,-1.432162285E0,-1.727835274E1,-1.056344223E1,2.030218889E1
4.940129801E1,-1.284395218E0,-1.951804352E1,-1.050853348E1,2.220434574E1
4.940624598E1,-3.304219246E-2,-2.011064720E1,-9.676385880E0,2.231751927E1
4.941119395E1,1.666602969E0,-1.916284180E1,-8.838733673E0,2.116873364E1
4.941614192E1,3.098660231E0,-1.778692627E1,-7.857667923E0,1.969059132E1
4.942108994E1,3.735081673E0,-1.660993385E1,-6.626520157E0,1.826886715E1
4.942603791E1,3.648627996E0,-1.545370007E1,-5.393615723E0,1.676962798E1
4.943098588E1,3.009875298E0,-1.414174843E1,-4.209782600E0,1.505890658E1
4.943593384E1,1.846088171E0,-1.261687469E1,-2.983649731E0,1.309563799E1
4.944088181E1,6.112725735E-1,-1.094332027E1,-1.742820263E0,1.109807800E1
4.944582978E1,-5.240515471E-1,-9.185536385E0,-5.503711700E-1,9.216920154E0
4.945077780E1,-1.273624301E0,-7.479766846E0,4.728728533E-1,7.602147043E0
4.945572577E1,-1.590382814E0,-5.740066528E0,1.019040108E0,6.042857270E0
4.946067374E1,-1.654067159E0,-4.024227142E0,1.147833109E0,4.499762561E0
4.946562171E1,-1.524637461E0,-2.339523315E0,7.986174226E-1,2.904423956E0
4.947056968E1,-1.164274096E0,-7.126083374E-1,3.001906872E-1,1.397662070E0
4.947551770E1,-5.093953013E-1,9.403009415E-1,-1.384577751E-1,1.078341314E0
4.948046567E1,2.800710201E-1,2.554655075E0,-4.865288734E-1,2.615609427E0
4.948541364E1,1.171742201E0,3.951210022E0,-8.264609575E-1,4.203341306E0
4.949036161E1,2.248605251E0,5.333512306E0,-1.425728798E0,5.961147683E0
4.949530957E1,3.417893648E0,6.816450119E0,-2.418379784E0,7.999659367E0
4.950025760E1,4.195980549E0,8.244845390E0,-3.540637016E0,9.905545859E0
4.950520556E1,4.481054306E0,9.485396385E0,-4.105207920E0,1.126522633E1
4.951015353E1,4.186347485E0,1.025908947E1,-4.005083084E0,1.178198254E1
4.951510150E1,3.638750315E0,1.065057564E1,-3.448597431E0,1.177149479E1
4.952004947E1,2.989725113E0,1.083747768E1,-2.769337893E0,1.157836824E1
4.952499749E1,2.301381826E0,1.091340446E1,-2.058565378E0,1.134180086E1
4.952994546E1,1.666168213E0,1.103631115E1,-1.368646383E0,1.124497547E1
4.953489343E1,1.162340760E0,1.114878845E1,-8.955686688E-1,1.124493500E1
4.953984140E1,6.366622448E-1,1.124852753E1,-2.850995660E-1,1.127013718E1
4.954478937E1,1.496804953E-1,1.124243641E1,5.215415955E-1,1.125552248E1
4.954973739E1,-2.547535896E-1,1.112360668E1,1.341862202E0,1.120714590E1
4.955468536E1,-6.377713680E-1,1.103339958E1,2.019757271E0,1.123485995E1
4.955963332E1,-1.003113985E0,1.082127285E1,2.547495604E0,1.116225415E1
4.956458129E1,-1.417190671E0,1.041333866E1,2.905309439E0,1.090352578E1
4.956952926E1,-1.760028124E0,9.812291145E0,3.090292692E0,1.043688964E1
4.957447728E1,-2.015818119E0,9.216780663E0,3.142681360E0,9.944295581E0
4.957942525E1,-2.129557133E0,8.767882347E0,3.046344042E0,9.523181530E0
4.958437322E1,-2.159474611E0,8.419900894E0,2.398966312E0,9.017377725E0
4.958932119E1,-1.988930821E0,8.234827995E0,1.415360928E0,8.589032802E0
4.959426916E1,-1.628311634E0,8.284115791E0,4.345313311E-1,8.453803327E0
4.959921713E1,-1.278415561E0,8.443116188E0,-5.922940969E-1,8.559869719E0
